GenA	GenB	MI
SPI1	C3AR1	0.368567
HMGB1P10	HMGB1P6	0.36846
MAP4K1	PTPN7	0.368429
LAPTM5	TRPV2	0.368404
GPR65	MYO1F	0.368316
DOK2	FERMT3	0.368278
PARVG	GAB3	0.368217
MS4A6A	SLC8A1	0.368184
CD33	FCER1G	0.368058
CD86	TRPV2	0.368
PIM2	P2RX1	0.367971
SDHAF2	RPLP2	0.367956
SCAP	IP6K1	0.367944
CRBN	CCDC174	0.36793
PCDH17	KDR	0.367905
XRCC5	CNOT9	0.367712
ROBO4	CD34	0.367593
PCDH17	TEK	0.367464
CD14	LRRC25	0.367443
DCUN1D1	FYTTD1	0.367385
APBB1IP	CD37	0.367299
CORO1A	TESPA1	0.367183
GIMAP6	FERMT3	0.367165
CORO1A	MAP4K1	0.367143
PIAS4	CACTIN	0.36708
ARCN1	HYOU1	0.367041
WAS	GNG2	0.366896
JAM2	EMCN	0.366829
ADGRF5	DIPK2B	0.36632
ZNF430	ZNF431	0.366154
SNX20	GIMAP1	0.3661
NIPBL	RICTOR	0.366098
HEATR1	URB2	0.366055
ITGA4	GIMAP6	0.365994
GRPEL1	LYAR	0.365987
LTB4R	LTB4R2	0.365849
HYOU1	SRPRA	0.365815
SIL1	C7orf50	0.365721
ZNF671	IL16	0.365617
CD37	SEPTIN1	0.36549
CD4	ABI3	0.365484
CCDC174	BRPF1	0.365378
NDUFA9	RPLP2	0.365327
ARIH2	QRICH1	0.365282
CCR1	FPR3	0.36525
NCKAP1L	PLCB2	0.365184
BYSL	POLR1C	0.365139
RASAL3	PIK3R5	0.364983
FAM78A	GIMAP6	0.364636
TRAF3IP3	IKZF1	0.364579
APBB1IP	PARVG	0.364544
CNOT9	RNF25	0.364543
SLC8A1	AIF1	0.364498
KDR	ARHGEF15	0.364452
CD37	PTPN7	0.364448
PTPN7	CD226	0.364439
ZNF420	ZNF260	0.364417
CYTH4	GPR65	0.364412
LCP2	TAGAP	0.364406
OTUD5	GPKOW	0.364401
RAMP3	CD34	0.364395
ELAC2	C1QBP	0.364369
GPR65	DOK2	0.364349
LDB2	CLEC14A	0.364266
ADGRL4	CLEC14A	0.364219
SASH3	ARHGAP25	0.36415
DOCK2	HAVCR2	0.364148
CORO1A	GAB3	0.364074
RAMP3	PECAM1	0.364028
FAM78A	PIK3R5	0.363923
CD4	TRPV2	0.363889
FCGR2A	C3AR1	0.363865
SELPLG	SEPTIN1	0.363859
TWNK	NOLC1	0.363817
FERMT3	MNDA	0.363636
LCK	IKZF1	0.363634
ASPM	CENPF	0.36353
CMPK2	USP18	0.363502
MYO1F	IKZF1	0.363481
ACAP1	JAK3	0.36347
CYTH4	DOCK2	0.363452
ZW10	BUD13	0.36339
NCKAP1L	GIMAP8	0.363349
CORO1A	GIMAP1	0.363202
WAS	MAP4K1	0.36318
ZNF687	SETDB1	0.363098
FCER1G	MNDA	0.36303
ELOB	SIL1	0.362937
BTK	FAM78A	0.362919
PIK3CG	TRPV2	0.362916
APBB1IP	PTPN7	0.362895
CD37	ARHGEF6	0.362867
ESAM	CD34	0.362855
RALGAPB	NCOA6	0.362846
BCL7C	MIGA1	0.362759
EEF1A1P9	EEF1A1P19	0.362729
MFNG	GIMAP1	0.362708
SASH3	PIK3R5	0.362643
PDGFRB	LDB2	0.362562
ACAP1	SELPLG	0.362551
ZNF566	ZNF260	0.362533
DCUN1D1	PIK3CA	0.362446
CASZ1	PPCDC	0.362432
ACAP1	IKZF3	0.362394
ARHGAP9	CD226	0.36239
RASAL3	AKNA	0.362382
CD86	CSF1R	0.362318
MED23	CASP8AP2	0.362264
SASH3	CD226	0.362213
CD86	C3AR1	0.36219
SENP2	UBXN7	0.362153
TIMM50	MRPS12	0.362144
CD37	GPR65	0.362069
C5orf22	NIPBL	0.361934
ABI3	MYO1F	0.361713
FASTKD3	ICE1	0.361697
IL16	GIMAP1	0.361685
ZZEF1	CAMTA2	0.361626
TRAF3IP3	RASAL3	0.36158
SPI1	MS4A6A	0.361564
MYCT1	LDB2	0.361557
PIK3R5	TRPV2	0.361537
ELOB	RTN4IP1	0.361425
SPI1	LRRC25	0.361368
DCAF1	WDR82	0.361304
ELOB	ETFB	0.361281
PIK3CG	ARHGEF6	0.361192
NCKAP1L	LAPTM5	0.361102
RASSF4	MYO1F	0.360953
CD33	LRRC25	0.360821
ESAM	CLEC14A	0.360787
CD33	SLC8A1	0.360597
BRIX1	DNAJC21	0.360529
DOCK2	TAGAP	0.360433
FLT1	PLVAP	0.360268
SIL1	TMEM219	0.360134
LYRM2	RARS2	0.360077
C3AR1	AIF1	0.359981
ABI3	MS4A6A	0.359966
RPL18	RPS11	0.359806
NUP155	DNAJC21	0.35978
LCP2	SEPTIN1	0.359713
CD86	AIF1	0.359688
ARHGAP9	NCKAP1L	0.359568
RASAL3	ARHGAP25	0.359487
MS4A7	FPR3	0.359417
USP19	ARIH2	0.359328
STAU1	DDX27	0.359238
PLVAP	ROBO4	0.359183
MS4A6A	LRRC25	0.359146
C3AR1	CSF1R	0.359141
TRIP12	GIGYF2	0.359088
APBB1IP	ARHGAP25	0.358998
CD4	RASSF4	0.358982
MYO1F	LAPTM5	0.358969
PDGFRB	ANGPTL2	0.358952
TIE1	CD93	0.35891
ADGRL4	EMCN	0.358797
PPAN	P2RY11	0.358793
IKZF3	LCK	0.358773
HAVCR2	C3AR1	0.358743
IKZF3	NLRC3	0.358738
RHOH	IKZF1	0.358725
NLRC3	IL16	0.35865
TTI1	RALGAPB	0.358616
QRSL1	PDSS2	0.358597
CD37	TESPA1	0.358525
LCP2	PARVG	0.358523
SGSM2	SGSM2-AS1	0.35851
LY86	CSF1R	0.35847
CORO1A	FAM78A	0.358444
SPI1	HAVCR2	0.358288
TYROBP	NCKAP1L	0.358172
NCKAP1L	ARHGAP30	0.358083
ARHGEF6	SNX20	0.357758
FCGR2A	MS4A7	0.357649
TIE1	NOVA2	0.357631
TMEM258	ATP5MC2	0.357568
SRP54	EAPP	0.357346
EAF1	DPH3	0.357311
ARHGEF6	SPN	0.357133
NLRC3	IKZF1	0.357126
PIGU	CTNNBL1	0.357056
DVL3	SENP2	0.356825
CD4	C3AR1	0.356765
SELPLG	NCKAP1L	0.356684
RASAL3	JAK3	0.356679
NOP14	GRPEL1	0.356621
RAMP3	PLVAP	0.356591
RAD54L2	ARIH2	0.356229
DCUN1D1	ACTL6A	0.35614
RALY	CTNNBL1	0.356039
WAS	GIMAP6	0.356
DOCK2	NLRC3	0.355972
C5orf22	PAIP1	0.355901
ACAP1	PIK3CG	0.355882
CORO1A	NLRC3	0.355847
FERMT3	FCER1G	0.355663
SNX20	AIF1	0.355654
COMMD2	DHX36	0.355639
TRAF3IP3	DOCK2	0.355601
DCUN1D1	ABCF3	0.355565
DCAF1	ARIH2	0.355494
SNX20	IKZF1	0.355463
DCTN6	PPP2CB	0.355406
PCDH12	GPR4	0.355402
ACAP1	SPN	0.355326
NOVA2	PCDH12	0.355305
CASZ1	MIGA1	0.355096
BCL7C	ARRB1	0.355021
RAD18	FANCD2	0.354734
MRPL51	EMG1	0.354732
FERMT3	IKZF1	0.354721
THOC2	RBMX2	0.354693
GPR65	C3AR1	0.354523
RPS25	PAFAH1B2	0.354453
NSUN2	MARCHF6	0.354378
GIMAP6	PTPN7	0.354254
CYTH4	CD37	0.354219
MPST	TST	0.354191
CD4	LCP2	0.35419
DROSHA	BRIX1	0.35414
RAF1	VGLL4	0.354093
SELPLG	ARHGAP9	0.354041
ADGRF5	ARHGEF15	0.354016
APBB1IP	SNX20	0.353947
NCKAP1L	DOK2	0.353922
NOVA2	KDR	0.353827
RASAL3	DOCK8	0.353782
DROSHA	DNAJC21	0.353776
STT3A	HYOU1	0.353758
BRIX1	ZNF131	0.353665
BRPF1	SETD5	0.353662
ARHGAP9	TAGAP	0.35365
DCAF1	GNL3	0.353578
C1orf162	RNASE6	0.353573
LYSET	GON7	0.35352
PCDH17	GPR4	0.353499
LY86	AIF1	0.353486
BUD13	CHEK1	0.353468
ZNF671	SASH3	0.353459
FAM78A	GAB3	0.353427
SPI1	FPR3	0.353399
ARCN1	RNF214	0.353255
RHOH	LCK	0.353238
RASAL3	CASP4LP	0.353221
WAS	RAB33A	0.353219
IKZF1	SPN	0.35311
ACAP1	GAB3	0.353108
SIL1	DISP1	0.353074
RPRD1B	RALGAPB	0.352971
CD93	ROBO4	0.352923
MARCHF6	ICE1	0.352888
ATRX	RLIM	0.35279
CD4	LAPTM5	0.352777
ARHGAP25	GIMAP1	0.352739
MIR570	MUC20-OT1	0.3527
EMCN	CLEC14A	0.352591
PDGFRB	CD34	0.352587
CD37	ARHGAP9	0.352572
RNF4	FAM193A	0.352537
NCKAP1L	C3AR1	0.352513
CD226	IL16	0.35245
ZNF671	RASAL3	0.352394
ARHGEF6	GIMAP6	0.352358
LYRM2	BCL7C	0.352351
CYTH4	SNX20	0.352328
PTPN7	IKZF1	0.352251
ABI3	SASH3	0.352213
RANBP3	HDGFL2	0.352129
BTK	GIMAP6	0.352105
PLCB2	MYO1F	0.352095
CHERP	RAVER1	0.352086
PIK3CA	ACTL6A	0.352048
CD33	SLC39A13-AS1	0.352005
NCKAP1L	FCER1G	0.351999
ACAP1	CD226	0.351966
PDCD2	TBP	0.351957
IL16	SPN	0.351951
PSMA1	CCDC57	0.351931
RCL1	UHRF2	0.351885
SASH3	ARHGAP30	0.351861
DOCK2	PARVG	0.351861
DCAF15	CC2D1A	0.351857
ZNF529	ZNF527	0.35185
CD4	APBB1IP	0.35185
IKZF3	SEPTIN1	0.351819
RASAL3	RAB33A	0.351805
CD33	FPR3	0.351747
MS4A6A	GAB3	0.351718
DOK2	TRPV2	0.351713
TRAF3IP3	IL16	0.351694
GNA11	SGTA	0.351658
BTK	IL16	0.351582
GGT5	PDGFRB	0.35158
PTPN7	IKZF3	0.351575
TAGAP	RHOH	0.3515
ZNF131	RIMOC1	0.35148
FAM78A	TRPV2	0.351417
TSG101	C11orf58	0.351375
KDM4C	RCL1	0.351352
CD4	AIF1	0.351279
ARRB1	CCDC57	0.351212
IER2	JUNB	0.351184
OAS1	OAS2	0.351179
RAB33A	RHOH	0.351154
CDC37L1	KDM4C	0.351135
NCBP2	SENP2	0.35113
YJU2B	CC2D1A	0.351083
SELPLG	PIK3R5	0.351027
BTK	CSF1R	0.350975
FERMT3	SPN	0.350914
CD93	TM4SF18	0.350912
RTN4IP1	FARS2	0.350878
BTK	LCP2	0.350875
ZNF230	ZNF225	0.350869
LSG1	SENP2	0.350867
KDR	GPR4	0.35067
PIK3CA	UBXN7	0.350659
RAMP3	CLEC14A	0.350512
RASAL3	ARHGEF6	0.35051
MYO1F	RHOH	0.350484
LCP2	ARHGAP25	0.350302
SNX20	ARHGAP30	0.350238
LCP2	ABI3	0.350139
MAP4K1	IKZF3	0.350028
RNF4	MAEA	0.349992
SAP30BP	SRP68	0.349977
TNFAIP8L2	SNX20	0.349905
MNDA	CSF1R	0.349878
GAB3	IL16	0.349814
NSUN2	MTRR	0.349792
BTK	LRRC25	0.349779
PCDH17	MYCT1	0.349772
TMEM267	PAIP1	0.349759
PDGFRB	SGIP1	0.349733
BTK	APBB1IP	0.349707
RASAL3	MYO1G	0.349643
BTK	CD180	0.349615
HAVCR2	PIK3R5	0.349609
PARVG	TRPV2	0.349604
PCDH12	ROBO4	0.349595
NOVA2	HSPA12B	0.34958
FAM78A	SEPTIN1	0.349458
CD37	GAB3	0.349358
NDUFB7	UBA52	0.349336
TEK	RAMP3	0.349327
RASAL3	GIMAP6	0.349286
ALKBH1	SNW1	0.349276
CAPN7	SACM1L	0.349256
CRBN	WDR48	0.349052
WDR82	RBM15B	0.348898
DOK2	AIF1	0.348882
CLEC2D	RASAL3	0.348842
PIK3CG	TESPA1	0.348828
HSPA12B	ARHGEF15	0.348797
PITX1	PITX1-AS1	0.348752
ZEB1	LDB2	0.34867
TMEM219	CCDC57	0.348662
EDC4	DHX38	0.348582
IDH3G	VAMP7	0.348579
CD37	TRPV2	0.348554
LDB2	ARHGEF15	0.348509
FERMT3	CD226	0.348441
NOVA2	EXOC3L2	0.348415
ABI3	DOCK2	0.348409
UBP1	CNOT10	0.348366
IKZF3	IL16	0.348349
GIMAP6	SNX20	0.348328
TESPA1	GAB3	0.348309
PSMA1	TMEM258	0.34804
PCDH17	CD93	0.347952
XPO7	CNOT7	0.347878
LYRM2	CCDC57	0.347864
RPS15AP1	RPL10AP6	0.347803
ZNF527	ZNF420	0.34777
ABCF3	SENP2	0.347628
PIK3CG	GPR65	0.347622
DCUN1D1	DNAJC19	0.347587
ADGRF5	ESAM	0.347582
NCAPD2	CDCA3	0.34758
SETD2	RBM15B	0.347441
CD86	MYO1F	0.347378
LYRM2	QRSL1	0.34727
GAB3	TRPV2	0.347129
CD37	GIMAP6	0.347126
PDGFRB	GASK1B	0.347096
TIE1	LDB2	0.347084
HOXD10	HOXD-AS2	0.347043
UBE2K	PDS5A	0.34701
ASH1L	GON4L	0.346943
CD37	CD226	0.346924
SPI1	TRPV2	0.346907
UBXN7	RNF168	0.346846
ABI3	TRPV2	0.346788
M6PR	RECQL	0.346765
ROBO4	ADGRL4	0.346707
C7orf50	UQCC5	0.346622
LRRC32	LDB2	0.346617
BTK	DOK2	0.346561
TESPA1	IKZF1	0.346482
DHX30	CNOT10	0.346468
DHX33	TSR1	0.3464
OAS2	CMPK2	0.346344
NCKAP1L	SLC8A1	0.346317
HAVCR2	MS4A7	0.346296
PCDH17	CLEC14A	0.346215
TWNK	PDCD11	0.346052
LY86	NCKAP1L	0.346028
COPZ1	NSMCE1	0.346004
PIK3CG	SEPTIN1	0.345996
TRAF3IP3	PIK3CG	0.345806
CD93	PLVAP	0.34579
ZNF525	ZNF845	0.345777
NOVA2	GPR4	0.34575
S1PR1	CLEC14A	0.345742
APBB1IP	ARHGAP9	0.345738
ICE1	MRPL36	0.345729
BTK	FCER1G	0.345603
MS4A6A	DOCK2	0.345506
ARHGEF6	TESPA1	0.345498
C7orf50	CCDC57	0.345445
TIE1	TM4SF18	0.345432
TASL	GPR65	0.345343
FERMT3	LRRC25	0.345294
ARHGAP9	PIK3R5	0.345196
FERMT3	LAPTM5	0.345134
BRD9	EXOC3	0.345121
CORO1A	RAB33A	0.345057
ARHGEF6	PTPN7	0.344972
PIK3CG	FAM78A	0.344955
NDUFA9	SDHAF2	0.344893
FAM78A	IKZF1	0.34485
CD37	SELPLG	0.344844
VPS37A	CNOT7	0.344557
NIPBL	RIMOC1	0.344549
RASSF4	CD86	0.34447
NUFIP1	ZC3H13	0.344441
TYROBP	CD33	0.344368
TRAF3IP3	ACAP1	0.344239
AIF1	SLC39A13-AS1	0.344164
CD33	ABI3	0.344137
FTSJ1	PORCN	0.343951
MYCT1	ROBO4	0.343858
SCAMP3	C1orf43	0.343695
PCDH12	PLVAP	0.343688
NAA50	TOMM70	0.343574
USP19	QRICH1	0.343562
ACAP1	MYO1G	0.343536
COPE	UBA52	0.343478
DHX30	SETD2	0.343473
TRAF3IP3	PTPN7	0.343469
RAF1	RNF123	0.343375
NUFIP1	GPALPP1	0.343304
C11orf58	GTF2H1	0.343236
ACAP1	AKNA	0.343201
TASL	SLC39A13-AS1	0.343058
LCP2	LCK	0.343045
DLL4	GPR4	0.342966
FPR3	TRPV2	0.342859
CYTH4	GIMAP1	0.342855
WDR82	SETD2	0.342823
SMUG1	BCAS4	0.34272
PLVAP	CLEC14A	0.342677
IP6K1	ARIH2	0.342517
MAEA	CTBP1	0.34244
PLVAP	DIPK2B	0.342419
WDR70	ZNF622	0.3424
ZNF330	USP38	0.342328
CORO1A	IKZF1	0.342158
KIF15	TRAIP	0.342138
ACAP1	SNX20	0.342016
TYROBP	GPR65	0.342014
DCAF1	RNF123	0.34193
FCGR2A	FCER1G	0.341864
PTPN7	DOK2	0.341859
CORO1A	ARHGAP25	0.341843
GPR65	CD226	0.341736
ZNF567	ZNF420	0.341683
CORO1A	MYO1G	0.3416
TAF4	YTHDF1	0.341584
NSUN2	BRIX1	0.341572
NOVA2	CLEC14A	0.341477
TTI1	AAR2	0.341377
PPCDC	FARS2	0.341353
MS4A6A	GIMAP8	0.341311
NDUFA9	MRPL23	0.341308
RNF4	GRPEL1	0.341226
CD33	LY86	0.341226
NOVA2	CD34	0.341201
DDX27	RALGAPB	0.341185
BTK	ABI3	0.341163
DNPEP	AAMP	0.341147
MTRR	ICE1	0.341111
LCP2	NLRC3	0.341073
ZNF567	ZNF461	0.340983
ELOB	FARS2	0.340933
APBB1IP	CYTH4	0.340819
TIMM13	LSM7	0.340811
CD86	PIK3R5	0.340794
MZT2B	MZT2A	0.340759
RAB33A	LCK	0.340735
MLH1	QRICH1	0.340727
BCL7C	ETFB	0.340669
ZNF302	ZNF181	0.340617
CYTH4	ARHGAP25	0.340609
MAP4K1	DOCK2	0.340573
BCL7C	PSMA1	0.340567
ZNF304	TRAPPC2B	0.340526
ELOB	LCMT1	0.340478
FCER1G	SLC8A1	0.340452
SASH3	TRPV2	0.340381
BTK	PLCB2	0.340343
ITGA4	NCKAP1L	0.340325
LCP2	LAPTM5	0.340285
SMUG1	SNRPN	0.34028
AKNA	NLRC3	0.340221
CASZ1	DISP1	0.340183
PARVG	PIK3R5	0.339933
DOCK2	GPR65	0.339925
DCAF1	RBM15B	0.339793
ZNF671	ARHGEF6	0.339791
WAS	HAVCR2	0.339752
C3AR1	TRPV2	0.339732
SELPLG	SASH3	0.339687
IFT70B	IFT70A	0.3396
TYROBP	CCR1	0.339587
ETFB	MMAB	0.339501
RIC1	AK3	0.339461
PCDH17	TM4SF18	0.339429
NDUFB5	MRPL47	0.339427
FCER1G	CCR1	0.339414
TRAF3IP3	SEPTIN1	0.339392
TASL	CD180	0.339332
ABI3	CSF1R	0.339277
APBB1IP	FAM78A	0.339198
CD33	C3AR1	0.338932
CCDC57	MRPL23	0.338874
MS4A6A	ZEB2	0.338788
RAD1	PAIP1	0.338771
SLBP	NELFA	0.338767
CLEC14A	GJA4	0.338735
WAS	LCK	0.33872
ZEB2	TRPV2	0.338678
CCDC82	JRKL	0.338678
CD86	LAPTM5	0.338658
PSMD4	PSMB4	0.338649
NDUFB2	LSM4	0.338501
MYO1F	PTPN7	0.338412
CNRIP1	ZEB1	0.338365
CD4	PIK3CG	0.338328
TLR4	C3AR1	0.338262
NCBP3	ANKFY1	0.338211
SLC26A11	SGSH	0.338203
AKNA	LCK	0.33813
ZNF527	ZNF260	0.338072
RAMP3	ARHGEF15	0.337999
MTMR2	JRKL	0.337945
ZNF304	ZNF547	0.337909
SELPLG	LCK	0.337889
LSM3	BRK1	0.337758
ZCCHC4	MRFAP1L1	0.337752
CD4	FPR3	0.337735
PDGFRB	CNRIP1	0.337717
NAA50	NEPRO	0.337688
PSME1	PSME2	0.337636
CD4	SNX20	0.337548
DOCK2	TESPA1	0.337535
ETFB	NSMCE1	0.33731
APBB1IP	GAB3	0.337285
ARHGEF6	IKZF1	0.337193
CSNK2A1	PSMF1	0.337127
CSF1R	SLC39A13-AS1	0.337096
CUL4A	TFDP1	0.337071
PIK3CA	DVL3	0.33707
TEK	PLVAP	0.337058
CCDC57	LCMT1	0.337049
DIPK2B	S1PR1	0.336983
BCL7C	MRPL23	0.336967
TBXAS1	SPI1	0.336871
DOK2	GIMAP1	0.336824
NSUN2	MED10	0.336768
SPI1	SLC8A1	0.33676
EMCN	S1PR1	0.336731
EOLA2	EOLA1	0.336714
INTS10	XPO7	0.336694
FCGR2A	CD14	0.336681
MS4A6A	CSF1R	0.336673
MAP3K7	RARS2	0.336662
CCDC57	LYRM4	0.336653
ZNF45	ZNF227	0.336646
ABI3	GIMAP1	0.33651
TAF4	LSM14B	0.336479
PIK3CA	MFN1	0.336476
MKRN2	CCDC174	0.336445
ADGRF5	NOVA2	0.336268
ARHGEF6	NLRC3	0.336189
NCKAP1L	TESPA1	0.336154
DCAF1	QRICH1	0.336101
COX10	ELAC2	0.335981
TM4SF18	EMCN	0.335874
MYNN	PHC3	0.335867
TBCCD1	ACTL6A	0.335783
ZEB2	GIMAP8	0.335701
ZNF142	CNOT9	0.335637
RAB14	PPP6C	0.3356
TASL	SNX20	0.335535
GPR65	MNDA	0.335532
LCK	GNG2	0.335524
IFITM3	IFITM1	0.335453
BCL7C	SDHAF2	0.335433
RANBP3	YJU2	0.335382
PBRM1	SACM1L	0.335376
SHARPIN	MAF1	0.33527
ADGRF5	FLT1	0.335218
C5orf22	NUP155	0.335198
RNGTT	MAP3K7	0.335041
NAF1	TMA16	0.335009
PPIG	CWC22	0.334955
TEK	TM4SF18	0.334908
WAS	SPI1	0.334847
PDHX	TRIM44	0.33481
WAS	TAGAP	0.334799
DCAF1	PBRM1	0.334763
SIGLEC9	MS4A7	0.334707
GPR65	C1orf162	0.334665
C7orf50	NSMCE1	0.334649
OAS3	OAS2	0.334541
PIK3CG	ITGA4	0.334492
ELOB	MICOS10	0.334488
ZNF639	PIK3CA	0.334463
SUB1	BRIX1	0.334398
HAX1	UBE2Q1	0.334354
TTI1	DDX27	0.334234
SELPLG	MYO1F	0.334229
TCEAL4	TCEAL1	0.334223
ZNF671	GIMAP1	0.334206
GPR65	SPN	0.334205
SASH3	RHOH	0.334196
ZNF225	ZNF224	0.334038
IFFO1	GAB3	0.334009
LMF1	SIL1	0.333993
GORASP1	SETD2	0.333856
NKAPD1	RPUSD4	0.333819
TNKS	CNOT7	0.333775
ADGRL4	LDB2	0.333665
ZNF230	ZNF224	0.333628
LRRC25	CSF1R	0.333609
LRRC25	SLC8A1	0.333604
TYROBP	TRPV2	0.333563
FYTTD1	ACTL6A	0.333557
ACAP1	MYO1F	0.33348
ROBO4	GPR4	0.33345
PAF1	SUPT5H	0.333414
SPN	GIMAP1	0.333394
DOCK8	MYO1F	0.333376
CD86	DOCK2	0.333347
MARCHF1	MNDA	0.33332
WAS	CD86	0.333092
IFFO1	NCKAP1L	0.333041
DCUN1D1	UBXN7	0.333041
CLEC2D	SEPTIN1	0.332984
CLEC2D	ACAP1	0.332957
CSF1R	FPR3	0.332955
CORO1A	PIK3CG	0.33285
GPR65	AIF1	0.332827
ADD1	CTBP1	0.332821
TENT4A	MED10	0.332817
RPUSD4	HINFP	0.332789
RTF2	PRPF6	0.332672
CTNNBL1	ZFAS1	0.332629
MAEA	NELFA	0.332628
ZNF337	ZNF337-AS1	0.332596
FERMT3	GIMAP8	0.332489
TRPV2	GIMAP1	0.332461
ZC3H3	HSF1	0.332425
PPP4R2	PSMD6	0.332422
ETFB	SMUG1	0.332381
TIE1	ROBO4	0.332365
RASAL3	TRPV2	0.332318
THOC7	PSMD6	0.332313
ACAP1	RAB33A	0.332273
BTK	SLC39A13-AS1	0.332254
NOVA2	ADGRL4	0.332223
BCL7C	LYRM4	0.332159
APBB1IP	LCK	0.332159
NSUN2	DROSHA	0.33213
LCP2	ST8SIA4	0.332077
ABI3	TNFAIP8L2	0.332018
CYTH4	PIK3R5	0.331991
ARHGAP9	ARHGEF6	0.331974
SLC8A1	FPR3	0.331905
ARHGAP9	RAB33A	0.331827
NCKAP1L	TAGAP	0.331815
ZNF142	TTLL4	0.331755
HSPA12B	LDB2	0.331715
PTPN7	GAB3	0.331707
LRRC25	AIF1	0.331664
BTK	TNFAIP8L2	0.331659
ZNF654	C3orf38	0.331612
TRAF3IP3	WAS	0.331602
LRRC32	ZEB1	0.33158
CD4	SLC8A1	0.331564
MAEA	PIGG	0.331481
SELPLG	PTPN7	0.33146
MAP4K1	SASH3	0.331458
CD4	PARVG	0.331443
NAA50	ATG3	0.33142
AASDHPPT	CUL5	0.331242
CSTF1	RAE1	0.331189
UQCC5	COPS9	0.331145
QTRT2	NEPRO	0.33112
RAD1	RIMOC1	0.331066
CORO1A	CD226	0.331041
RNF4	PIGG	0.330995
PHRF1	RIC8A	0.330969
FAM78A	LCK	0.330927
PIGU	RPS21	0.330897
SLBP	HAUS3	0.330885
TLR4	LRRC25	0.33088
TRAF3IP3	ARHGAP9	0.330872
DOCK8	ARHGAP9	0.330851
CSTF1	VAPB	0.330847
BTN3A1	BTN3A2	0.330749
DROSHA	ZNF131	0.330704
SASH3	GNG2	0.330534
DCAF1	DCP1A	0.330523
C1orf54	ZEB2	0.330447
FERMT3	ARHGAP30	0.330339
MS4A7	LRRC25	0.330233
ELOB	TMEM219	0.330161
IL18RAP	ARHGAP9	0.330157
TRPV2	AIF1	0.33014
BRD9	ICE1	0.330089
KIF20A	CCNB1	0.330063
LY86	FCER1G	0.330057
SELPLG	FERMT3	0.32998
CLIP2	CASZ1	0.32997
ADGRF5	MYCT1	0.32986
BCL7C	TMEM258	0.32983
CTBP1	NELFA	0.329761
ACTR8	PBRM1	0.329758
MMAB	DISP1	0.32974
TNFAIP8L2	RNASE6	0.329732
CD4	GPR65	0.329622
C1orf162	FCER1G	0.329573
TIE1	ADGRF5	0.329555
TRAF3IP3	LCP2	0.329499
CORO1A	RHOH	0.329442
FPR3	AIF1	0.329435
POLA2	MMAB	0.329349
APEH	USP19	0.329306
RRP9	DCAF1	0.329201
ARHGAP9	GNG2	0.329174
USP19	RBM15B	0.329171
UBA3	PPP4R2	0.329171
GPR65	TAGAP	0.329124
PHRF1	NUP98	0.329086
GPR4	ARHGEF15	0.329001
RASAL3	ARHGAP30	0.328925
ORC2	NIF3L1	0.328885
NSD2	FAM193A	0.328805
ARHGAP9	GPR65	0.328799
LCP2	GIMAP1	0.328797
UFM1	COG6	0.328702
APBB1IP	GPR65	0.32869
CYTH4	GAB3	0.328684
GYPC	PECAM1	0.328667
TAGAP	IL16	0.328654
MS4A6A	C1orf162	0.328636
NCKAP1L	CSF1R	0.328626
RTL8A	RTL8B	0.328606
DOCK8	FERMT3	0.328561
PTPN23	DHX30	0.328515
DOCK8	NLRC3	0.328514
FMR1	VMA21	0.328506
ZNF571	ZNF527	0.32847
WAS	ARHGEF6	0.328333
RASAL3	PARVG	0.32833
NOP14	LETM1	0.328292
BCL7C	TBC1D7	0.328262
ASH1L	YY1AP1	0.328241
MCPH1	CNOT7	0.328237
MED4	NUDT15	0.328235
CNRIP1	LDB2	0.32823
LINC00674	LRRC37A16P	0.328183
CSF1R	AIF1	0.328094
SDHAF2	CCDC57	0.328057
CHMP7	CCAR2	0.328027
MS4A6A	MARCHF1	0.328021
NCBP3	PSMB6	0.327978
IFFO1	FERMT3	0.327975
GAB3	SPN	0.327954
RASAL3	TAGAP	0.327837
GNA11	CACTIN	0.327746
UBE4A	PCSK7	0.327737
ZNF468	ZNF888	0.327733
MRFAP1L1	MRFAP1	0.32771
ARHGEF7	NAXD	0.32769
DOCK2	RAB33A	0.327675
STAB1	CD14	0.327672
SIGLEC9	CCR1	0.327663
SMUG1	MICOS10	0.327622
GAB3	GIMAP1	0.32752
WDR48	SMARCC1	0.327449
APBB1IP	TRPV2	0.327445
MRPS30	BRIX1	0.327415
NCBP3	NEURL4	0.327402
RPA3	C7orf50	0.327326
GNL3	SETD2	0.327316
ATAD2	RAD21	0.327313
AKNA	ARHGAP9	0.327278
RPL10AP6	RPL6P27	0.327267
TENT4A	MARCHF6	0.327241
STK25	SEPTIN2	0.327212
RRP9	ARIH2	0.3272
BTK	RNASE6	0.327197
DDX39B	MSH5	0.327185
SEPTIN1	SPN	0.327176
NKTR	NR2C2	0.327109
RRP9	IFRD2	0.3271
FAM78A	GPR65	0.327084
TNFAIP8L2	GIMAP1	0.326989
SELPLG	TRPV2	0.32698
ATP6V1C1	VIRMA	0.326972
SKIC2	BAG6	0.326917
CARHSP1	USP7	0.326905
GPR65	FCER1G	0.326884
PTPN7	GIMAP1	0.326826
APBB1IP	SEPTIN1	0.326774
FERMT3	AIF1	0.326753
HSPA12B	CD34	0.326736
FAM193A	CTBP1	0.326652
DVL2	FXR2	0.326651
